split,file_name,relative_path,label,attack_id,speaker_id,system_id
train,LA_T_2806788.flac,train/LA_T_2806788.flac,spoof,A05,LA_0080,-
train,LA_T_6481196.flac,train/LA_T_6481196.flac,spoof,A03,LA_0081,-
train,LA_T_8676760.flac,train/LA_T_8676760.flac,spoof,A04,LA_0085,-
train,LA_T_4629903.flac,train/LA_T_4629903.flac,spoof,A05,LA_0084,-
train,LA_T_2732387.flac,train/LA_T_2732387.flac,spoof,A01,LA_0092,-
train,LA_T_2588496.flac,train/LA_T_2588496.flac,spoof,A02,LA_0081,-
train,LA_T_1626908.flac,train/LA_T_1626908.flac,spoof,A06,LA_0079,-
train,LA_T_6376473.flac,train/LA_T_6376473.flac,bonafide,-,LA_0094,-
train,LA_T_6185944.flac,train/LA_T_6185944.flac,spoof,A02,LA_0080,-
train,LA_T_8694492.flac,train/LA_T_8694492.flac,spoof,A05,LA_0084,-
train,LA_T_4938812.flac,train/LA_T_4938812.flac,bonafide,-,LA_0097,-
train,LA_T_8417406.flac,train/LA_T_8417406.flac,bonafide,-,LA_0086,-
train,LA_T_7214355.flac,train/LA_T_7214355.flac,bonafide,-,LA_0090,-
train,LA_T_9838989.flac,train/LA_T_9838989.flac,bonafide,-,LA_0081,-
train,LA_T_1120947.flac,train/LA_T_1120947.flac,spoof,A05,LA_0087,-
train,LA_T_4387428.flac,train/LA_T_4387428.flac,bonafide,-,LA_0097,-
train,LA_T_5262470.flac,train/LA_T_5262470.flac,spoof,A06,LA_0085,-
train,LA_T_3990600.flac,train/LA_T_3990600.flac,spoof,A02,LA_0094,-
train,LA_T_1363347.flac,train/LA_T_1363347.flac,bonafide,-,LA_0095,-
train,LA_T_9325768.flac,train/LA_T_9325768.flac,spoof,A03,LA_0098,-
train,LA_T_6499936.flac,train/LA_T_6499936.flac,bonafide,-,LA_0085,-
train,LA_T_3517700.flac,train/LA_T_3517700.flac,bonafide,-,LA_0098,-
train,LA_T_9320200.flac,train/LA_T_9320200.flac,bonafide,-,LA_0083,-
train,LA_T_3123919.flac,train/LA_T_3123919.flac,spoof,A01,LA_0080,-
train,LA_T_2100932.flac,train/LA_T_2100932.flac,bonafide,-,LA_0097,-
train,LA_T_3412575.flac,train/LA_T_3412575.flac,bonafide,-,LA_0098,-
train,LA_T_6442486.flac,train/LA_T_6442486.flac,bonafide,-,LA_0091,-
train,LA_T_3465801.flac,train/LA_T_3465801.flac,bonafide,-,LA_0080,-
train,LA_T_3357172.flac,train/LA_T_3357172.flac,spoof,A04,LA_0081,-
train,LA_T_8778911.flac,train/LA_T_8778911.flac,bonafide,-,LA_0096,-
train,LA_T_1397401.flac,train/LA_T_1397401.flac,bonafide,-,LA_0081,-
train,LA_T_7318946.flac,train/LA_T_7318946.flac,spoof,A01,LA_0097,-
train,LA_T_2798611.flac,train/LA_T_2798611.flac,spoof,A03,LA_0096,-
train,LA_T_8701715.flac,train/LA_T_8701715.flac,spoof,A05,LA_0094,-
train,LA_T_4170168.flac,train/LA_T_4170168.flac,bonafide,-,LA_0081,-
train,LA_T_4314776.flac,train/LA_T_4314776.flac,spoof,A01,LA_0083,-
train,LA_T_4019568.flac,train/LA_T_4019568.flac,spoof,A04,LA_0096,-
train,LA_T_6830305.flac,train/LA_T_6830305.flac,spoof,A06,LA_0084,-
train,LA_T_8944292.flac,train/LA_T_8944292.flac,spoof,A05,LA_0088,-
train,LA_T_9318376.flac,train/LA_T_9318376.flac,spoof,A05,LA_0090,-
train,LA_T_9754445.flac,train/LA_T_9754445.flac,spoof,A05,LA_0083,-
train,LA_T_1627954.flac,train/LA_T_1627954.flac,spoof,A02,LA_0080,-
train,LA_T_7630574.flac,train/LA_T_7630574.flac,bonafide,-,LA_0091,-
train,LA_T_9483901.flac,train/LA_T_9483901.flac,bonafide,-,LA_0090,-
train,LA_T_2030494.flac,train/LA_T_2030494.flac,bonafide,-,LA_0098,-
train,LA_T_9655303.flac,train/LA_T_9655303.flac,spoof,A05,LA_0086,-
train,LA_T_8287119.flac,train/LA_T_8287119.flac,spoof,A02,LA_0089,-
train,LA_T_9063493.flac,train/LA_T_9063493.flac,spoof,A02,LA_0084,-
train,LA_T_8419713.flac,train/LA_T_8419713.flac,bonafide,-,LA_0092,-
train,LA_T_8956752.flac,train/LA_T_8956752.flac,spoof,A02,LA_0094,-
train,LA_T_7422011.flac,train/LA_T_7422011.flac,bonafide,-,LA_0086,-
train,LA_T_6450026.flac,train/LA_T_6450026.flac,bonafide,-,LA_0093,-
train,LA_T_9612303.flac,train/LA_T_9612303.flac,spoof,A02,LA_0094,-
train,LA_T_4386211.flac,train/LA_T_4386211.flac,spoof,A06,LA_0087,-
train,LA_T_3220828.flac,train/LA_T_3220828.flac,bonafide,-,LA_0087,-
train,LA_T_4154149.flac,train/LA_T_4154149.flac,spoof,A03,LA_0088,-
train,LA_T_7357748.flac,train/LA_T_7357748.flac,bonafide,-,LA_0087,-
train,LA_T_3813028.flac,train/LA_T_3813028.flac,spoof,A02,LA_0090,-
train,LA_T_1487560.flac,train/LA_T_1487560.flac,bonafide,-,LA_0082,-
train,LA_T_7981442.flac,train/LA_T_7981442.flac,bonafide,-,LA_0094,-
train,LA_T_7692745.flac,train/LA_T_7692745.flac,bonafide,-,LA_0096,-
train,LA_T_9032022.flac,train/LA_T_9032022.flac,bonafide,-,LA_0085,-
train,LA_T_6216316.flac,train/LA_T_6216316.flac,bonafide,-,LA_0086,-
train,LA_T_2579486.flac,train/LA_T_2579486.flac,spoof,A06,LA_0091,-
train,LA_T_1535496.flac,train/LA_T_1535496.flac,bonafide,-,LA_0088,-
train,LA_T_6160841.flac,train/LA_T_6160841.flac,bonafide,-,LA_0092,-
train,LA_T_2031287.flac,train/LA_T_2031287.flac,bonafide,-,LA_0094,-
train,LA_T_9331433.flac,train/LA_T_9331433.flac,bonafide,-,LA_0098,-
train,LA_T_1682983.flac,train/LA_T_1682983.flac,spoof,A03,LA_0086,-
train,LA_T_9074017.flac,train/LA_T_9074017.flac,bonafide,-,LA_0096,-
train,LA_T_3486820.flac,train/LA_T_3486820.flac,bonafide,-,LA_0096,-
train,LA_T_5883405.flac,train/LA_T_5883405.flac,spoof,A01,LA_0081,-
train,LA_T_4543133.flac,train/LA_T_4543133.flac,bonafide,-,LA_0083,-
train,LA_T_4315319.flac,train/LA_T_4315319.flac,spoof,A05,LA_0086,-
train,LA_T_4451463.flac,train/LA_T_4451463.flac,bonafide,-,LA_0082,-
train,LA_T_5427599.flac,train/LA_T_5427599.flac,spoof,A05,LA_0094,-
train,LA_T_1684396.flac,train/LA_T_1684396.flac,spoof,A05,LA_0096,-
train,LA_T_9669914.flac,train/LA_T_9669914.flac,bonafide,-,LA_0079,-
train,LA_T_6015645.flac,train/LA_T_6015645.flac,bonafide,-,LA_0087,-
train,LA_T_2653144.flac,train/LA_T_2653144.flac,bonafide,-,LA_0085,-
train,LA_T_9557645.flac,train/LA_T_9557645.flac,bonafide,-,LA_0098,-
train,LA_T_6370865.flac,train/LA_T_6370865.flac,bonafide,-,LA_0079,-
train,LA_T_9110555.flac,train/LA_T_9110555.flac,bonafide,-,LA_0091,-
train,LA_T_6370833.flac,train/LA_T_6370833.flac,bonafide,-,LA_0081,-
train,LA_T_1678844.flac,train/LA_T_1678844.flac,bonafide,-,LA_0083,-
train,LA_T_9529079.flac,train/LA_T_9529079.flac,bonafide,-,LA_0084,-
train,LA_T_5752319.flac,train/LA_T_5752319.flac,spoof,A06,LA_0084,-
train,LA_T_7549713.flac,train/LA_T_7549713.flac,bonafide,-,LA_0085,-
train,LA_T_1198917.flac,train/LA_T_1198917.flac,spoof,A03,LA_0089,-
train,LA_T_8512551.flac,train/LA_T_8512551.flac,spoof,A05,LA_0082,-
train,LA_T_1482076.flac,train/LA_T_1482076.flac,bonafide,-,LA_0095,-
train,LA_T_5250310.flac,train/LA_T_5250310.flac,bonafide,-,LA_0080,-
train,LA_T_1878391.flac,train/LA_T_1878391.flac,bonafide,-,LA_0084,-
train,LA_T_4101449.flac,train/LA_T_4101449.flac,spoof,A04,LA_0092,-
train,LA_T_9190599.flac,train/LA_T_9190599.flac,bonafide,-,LA_0085,-
train,LA_T_1636151.flac,train/LA_T_1636151.flac,bonafide,-,LA_0092,-
train,LA_T_1963829.flac,train/LA_T_1963829.flac,bonafide,-,LA_0084,-
train,LA_T_8665775.flac,train/LA_T_8665775.flac,bonafide,-,LA_0085,-
train,LA_T_6627080.flac,train/LA_T_6627080.flac,bonafide,-,LA_0089,-
train,LA_T_7337587.flac,train/LA_T_7337587.flac,bonafide,-,LA_0081,-
train,LA_T_6053499.flac,train/LA_T_6053499.flac,spoof,A03,LA_0088,-
train,LA_T_8604897.flac,train/LA_T_8604897.flac,spoof,A01,LA_0092,-
train,LA_T_3764507.flac,train/LA_T_3764507.flac,spoof,A04,LA_0092,-
train,LA_T_8985991.flac,train/LA_T_8985991.flac,spoof,A05,LA_0091,-
train,LA_T_6888023.flac,train/LA_T_6888023.flac,spoof,A06,LA_0087,-
train,LA_T_4155454.flac,train/LA_T_4155454.flac,bonafide,-,LA_0079,-
train,LA_T_1526466.flac,train/LA_T_1526466.flac,spoof,A04,LA_0091,-
train,LA_T_8171933.flac,train/LA_T_8171933.flac,bonafide,-,LA_0090,-
train,LA_T_4559229.flac,train/LA_T_4559229.flac,spoof,A04,LA_0093,-
train,LA_T_9140381.flac,train/LA_T_9140381.flac,spoof,A04,LA_0080,-
train,LA_T_1585521.flac,train/LA_T_1585521.flac,bonafide,-,LA_0082,-
train,LA_T_3652205.flac,train/LA_T_3652205.flac,spoof,A02,LA_0095,-
train,LA_T_6421956.flac,train/LA_T_6421956.flac,spoof,A01,LA_0084,-
train,LA_T_8721428.flac,train/LA_T_8721428.flac,bonafide,-,LA_0080,-
train,LA_T_1429012.flac,train/LA_T_1429012.flac,bonafide,-,LA_0093,-
train,LA_T_4625463.flac,train/LA_T_4625463.flac,spoof,A01,LA_0083,-
train,LA_T_2363041.flac,train/LA_T_2363041.flac,spoof,A03,LA_0096,-
train,LA_T_4087804.flac,train/LA_T_4087804.flac,spoof,A04,LA_0085,-
train,LA_T_8388352.flac,train/LA_T_8388352.flac,spoof,A03,LA_0091,-
train,LA_T_5410731.flac,train/LA_T_5410731.flac,spoof,A04,LA_0093,-
train,LA_T_6292792.flac,train/LA_T_6292792.flac,bonafide,-,LA_0086,-
train,LA_T_4061017.flac,train/LA_T_4061017.flac,spoof,A05,LA_0080,-
train,LA_T_1151332.flac,train/LA_T_1151332.flac,bonafide,-,LA_0081,-
train,LA_T_3179340.flac,train/LA_T_3179340.flac,spoof,A05,LA_0086,-
train,LA_T_8430214.flac,train/LA_T_8430214.flac,spoof,A06,LA_0085,-
train,LA_T_3431315.flac,train/LA_T_3431315.flac,spoof,A06,LA_0083,-
train,LA_T_3769139.flac,train/LA_T_3769139.flac,bonafide,-,LA_0098,-
train,LA_T_8086364.flac,train/LA_T_8086364.flac,bonafide,-,LA_0080,-
train,LA_T_5140853.flac,train/LA_T_5140853.flac,spoof,A03,LA_0089,-
train,LA_T_1162918.flac,train/LA_T_1162918.flac,spoof,A05,LA_0093,-
train,LA_T_1947138.flac,train/LA_T_1947138.flac,bonafide,-,LA_0091,-
train,LA_T_4827397.flac,train/LA_T_4827397.flac,bonafide,-,LA_0096,-
train,LA_T_4778437.flac,train/LA_T_4778437.flac,bonafide,-,LA_0084,-
train,LA_T_2522205.flac,train/LA_T_2522205.flac,bonafide,-,LA_0094,-
train,LA_T_8936261.flac,train/LA_T_8936261.flac,bonafide,-,LA_0093,-
train,LA_T_6822625.flac,train/LA_T_6822625.flac,bonafide,-,LA_0092,-
train,LA_T_6686104.flac,train/LA_T_6686104.flac,bonafide,-,LA_0087,-
train,LA_T_6091344.flac,train/LA_T_6091344.flac,spoof,A01,LA_0088,-
train,LA_T_1238061.flac,train/LA_T_1238061.flac,bonafide,-,LA_0087,-
train,LA_T_7590799.flac,train/LA_T_7590799.flac,bonafide,-,LA_0086,-
train,LA_T_9432231.flac,train/LA_T_9432231.flac,spoof,A04,LA_0093,-
train,LA_T_8349132.flac,train/LA_T_8349132.flac,bonafide,-,LA_0096,-
train,LA_T_9097524.flac,train/LA_T_9097524.flac,spoof,A05,LA_0095,-
train,LA_T_8372974.flac,train/LA_T_8372974.flac,spoof,A04,LA_0095,-
train,LA_T_4396533.flac,train/LA_T_4396533.flac,bonafide,-,LA_0083,-
train,LA_T_9656464.flac,train/LA_T_9656464.flac,spoof,A05,LA_0089,-
train,LA_T_1131312.flac,train/LA_T_1131312.flac,bonafide,-,LA_0092,-
train,LA_T_3551277.flac,train/LA_T_3551277.flac,bonafide,-,LA_0096,-
train,LA_T_3119779.flac,train/LA_T_3119779.flac,bonafide,-,LA_0082,-
train,LA_T_6855446.flac,train/LA_T_6855446.flac,spoof,A03,LA_0093,-
train,LA_T_9774860.flac,train/LA_T_9774860.flac,spoof,A02,LA_0086,-
train,LA_T_2774050.flac,train/LA_T_2774050.flac,bonafide,-,LA_0092,-
train,LA_T_5757722.flac,train/LA_T_5757722.flac,bonafide,-,LA_0089,-
train,LA_T_1524989.flac,train/LA_T_1524989.flac,spoof,A06,LA_0087,-
train,LA_T_3772667.flac,train/LA_T_3772667.flac,bonafide,-,LA_0080,-
train,LA_T_4051929.flac,train/LA_T_4051929.flac,bonafide,-,LA_0093,-
train,LA_T_4057261.flac,train/LA_T_4057261.flac,spoof,A01,LA_0086,-
train,LA_T_5801784.flac,train/LA_T_5801784.flac,bonafide,-,LA_0081,-
train,LA_T_7746591.flac,train/LA_T_7746591.flac,bonafide,-,LA_0083,-
train,LA_T_3464928.flac,train/LA_T_3464928.flac,spoof,A06,LA_0090,-
train,LA_T_3249684.flac,train/LA_T_3249684.flac,bonafide,-,LA_0095,-
train,LA_T_7697985.flac,train/LA_T_7697985.flac,bonafide,-,LA_0094,-
train,LA_T_6576476.flac,train/LA_T_6576476.flac,spoof,A04,LA_0088,-
train,LA_T_5387155.flac,train/LA_T_5387155.flac,bonafide,-,LA_0084,-
train,LA_T_1748756.flac,train/LA_T_1748756.flac,spoof,A05,LA_0098,-
train,LA_T_4711197.flac,train/LA_T_4711197.flac,bonafide,-,LA_0085,-
train,LA_T_2810064.flac,train/LA_T_2810064.flac,spoof,A03,LA_0090,-
train,LA_T_7621699.flac,train/LA_T_7621699.flac,spoof,A04,LA_0085,-
train,LA_T_2302100.flac,train/LA_T_2302100.flac,spoof,A05,LA_0094,-
train,LA_T_1061575.flac,train/LA_T_1061575.flac,spoof,A03,LA_0080,-
train,LA_T_7780058.flac,train/LA_T_7780058.flac,spoof,A05,LA_0087,-
train,LA_T_9803991.flac,train/LA_T_9803991.flac,spoof,A01,LA_0091,-
train,LA_T_8137250.flac,train/LA_T_8137250.flac,spoof,A06,LA_0095,-
train,LA_T_9859327.flac,train/LA_T_9859327.flac,bonafide,-,LA_0093,-
train,LA_T_9941132.flac,train/LA_T_9941132.flac,spoof,A06,LA_0097,-
train,LA_T_5191549.flac,train/LA_T_5191549.flac,bonafide,-,LA_0079,-
train,LA_T_2783139.flac,train/LA_T_2783139.flac,bonafide,-,LA_0097,-
train,LA_T_6175341.flac,train/LA_T_6175341.flac,bonafide,-,LA_0097,-
train,LA_T_8973271.flac,train/LA_T_8973271.flac,spoof,A06,LA_0094,-
train,LA_T_9526666.flac,train/LA_T_9526666.flac,spoof,A01,LA_0093,-
train,LA_T_1591810.flac,train/LA_T_1591810.flac,bonafide,-,LA_0096,-
train,LA_T_1126222.flac,train/LA_T_1126222.flac,bonafide,-,LA_0083,-
train,LA_T_6459468.flac,train/LA_T_6459468.flac,spoof,A03,LA_0095,-
train,LA_T_7374710.flac,train/LA_T_7374710.flac,bonafide,-,LA_0085,-
train,LA_T_9955851.flac,train/LA_T_9955851.flac,bonafide,-,LA_0082,-
train,LA_T_2720285.flac,train/LA_T_2720285.flac,bonafide,-,LA_0088,-
train,LA_T_5517736.flac,train/LA_T_5517736.flac,bonafide,-,LA_0095,-
train,LA_T_6049368.flac,train/LA_T_6049368.flac,bonafide,-,LA_0081,-
train,LA_T_5266787.flac,train/LA_T_5266787.flac,bonafide,-,LA_0080,-
train,LA_T_3690861.flac,train/LA_T_3690861.flac,spoof,A03,LA_0092,-
train,LA_T_9949256.flac,train/LA_T_9949256.flac,bonafide,-,LA_0094,-
train,LA_T_6384871.flac,train/LA_T_6384871.flac,spoof,A03,LA_0098,-
train,LA_T_2959505.flac,train/LA_T_2959505.flac,bonafide,-,LA_0086,-
train,LA_T_2528047.flac,train/LA_T_2528047.flac,bonafide,-,LA_0090,-
train,LA_T_7494401.flac,train/LA_T_7494401.flac,spoof,A03,LA_0091,-
train,LA_T_3999087.flac,train/LA_T_3999087.flac,bonafide,-,LA_0079,-
train,LA_T_5774498.flac,train/LA_T_5774498.flac,bonafide,-,LA_0080,-
train,LA_T_2890940.flac,train/LA_T_2890940.flac,bonafide,-,LA_0081,-
train,LA_T_6072502.flac,train/LA_T_6072502.flac,bonafide,-,LA_0093,-
train,LA_T_9418397.flac,train/LA_T_9418397.flac,spoof,A04,LA_0097,-
train,LA_T_1323302.flac,train/LA_T_1323302.flac,spoof,A03,LA_0097,-
train,LA_T_1820050.flac,train/LA_T_1820050.flac,bonafide,-,LA_0091,-
train,LA_T_3014029.flac,train/LA_T_3014029.flac,spoof,A02,LA_0096,-
train,LA_T_6005929.flac,train/LA_T_6005929.flac,bonafide,-,LA_0096,-
train,LA_T_3976536.flac,train/LA_T_3976536.flac,bonafide,-,LA_0091,-
train,LA_T_7541141.flac,train/LA_T_7541141.flac,bonafide,-,LA_0094,-
train,LA_T_3969759.flac,train/LA_T_3969759.flac,bonafide,-,LA_0092,-
train,LA_T_8138999.flac,train/LA_T_8138999.flac,spoof,A04,LA_0085,-
train,LA_T_8388659.flac,train/LA_T_8388659.flac,spoof,A05,LA_0085,-
train,LA_T_2857315.flac,train/LA_T_2857315.flac,bonafide,-,LA_0089,-
train,LA_T_9622854.flac,train/LA_T_9622854.flac,bonafide,-,LA_0091,-
train,LA_T_2803710.flac,train/LA_T_2803710.flac,spoof,A03,LA_0089,-
train,LA_T_6960204.flac,train/LA_T_6960204.flac,bonafide,-,LA_0079,-
train,LA_T_4591528.flac,train/LA_T_4591528.flac,bonafide,-,LA_0083,-
train,LA_T_4043474.flac,train/LA_T_4043474.flac,bonafide,-,LA_0085,-
train,LA_T_7873823.flac,train/LA_T_7873823.flac,spoof,A04,LA_0094,-
train,LA_T_1362412.flac,train/LA_T_1362412.flac,spoof,A06,LA_0097,-
train,LA_T_7450091.flac,train/LA_T_7450091.flac,bonafide,-,LA_0080,-
train,LA_T_5554253.flac,train/LA_T_5554253.flac,bonafide,-,LA_0091,-
train,LA_T_7931662.flac,train/LA_T_7931662.flac,spoof,A04,LA_0095,-
train,LA_T_9234278.flac,train/LA_T_9234278.flac,bonafide,-,LA_0088,-
train,LA_T_2325045.flac,train/LA_T_2325045.flac,spoof,A01,LA_0094,-
train,LA_T_5441846.flac,train/LA_T_5441846.flac,bonafide,-,LA_0088,-
train,LA_T_1796847.flac,train/LA_T_1796847.flac,spoof,A06,LA_0086,-
train,LA_T_9767513.flac,train/LA_T_9767513.flac,spoof,A01,LA_0087,-
train,LA_T_6205511.flac,train/LA_T_6205511.flac,spoof,A01,LA_0097,-
train,LA_T_3342439.flac,train/LA_T_3342439.flac,bonafide,-,LA_0081,-
train,LA_T_9113475.flac,train/LA_T_9113475.flac,bonafide,-,LA_0087,-
train,LA_T_9536026.flac,train/LA_T_9536026.flac,bonafide,-,LA_0097,-
train,LA_T_7351960.flac,train/LA_T_7351960.flac,bonafide,-,LA_0081,-
train,LA_T_6432468.flac,train/LA_T_6432468.flac,bonafide,-,LA_0089,-
train,LA_T_4122056.flac,train/LA_T_4122056.flac,spoof,A06,LA_0086,-
train,LA_T_7907304.flac,train/LA_T_7907304.flac,spoof,A01,LA_0081,-
train,LA_T_9304322.flac,train/LA_T_9304322.flac,spoof,A03,LA_0096,-
train,LA_T_5287968.flac,train/LA_T_5287968.flac,spoof,A03,LA_0079,-
train,LA_T_3939038.flac,train/LA_T_3939038.flac,spoof,A04,LA_0080,-
train,LA_T_1740931.flac,train/LA_T_1740931.flac,bonafide,-,LA_0088,-
train,LA_T_6747050.flac,train/LA_T_6747050.flac,spoof,A03,LA_0097,-
train,LA_T_5716018.flac,train/LA_T_5716018.flac,bonafide,-,LA_0094,-
train,LA_T_4753999.flac,train/LA_T_4753999.flac,spoof,A06,LA_0085,-
train,LA_T_1352011.flac,train/LA_T_1352011.flac,bonafide,-,LA_0097,-
train,LA_T_5696560.flac,train/LA_T_5696560.flac,bonafide,-,LA_0092,-
train,LA_T_3239055.flac,train/LA_T_3239055.flac,spoof,A02,LA_0097,-
train,LA_T_6969242.flac,train/LA_T_6969242.flac,spoof,A02,LA_0079,-
train,LA_T_9689088.flac,train/LA_T_9689088.flac,bonafide,-,LA_0097,-
train,LA_T_6426400.flac,train/LA_T_6426400.flac,bonafide,-,LA_0081,-
train,LA_T_1257508.flac,train/LA_T_1257508.flac,bonafide,-,LA_0080,-
train,LA_T_6663175.flac,train/LA_T_6663175.flac,spoof,A06,LA_0094,-
train,LA_T_1364415.flac,train/LA_T_1364415.flac,bonafide,-,LA_0097,-
train,LA_T_4894239.flac,train/LA_T_4894239.flac,spoof,A04,LA_0090,-
train,LA_T_5214235.flac,train/LA_T_5214235.flac,bonafide,-,LA_0084,-
train,LA_T_9358107.flac,train/LA_T_9358107.flac,bonafide,-,LA_0081,-
train,LA_T_4337007.flac,train/LA_T_4337007.flac,bonafide,-,LA_0084,-
train,LA_T_8342128.flac,train/LA_T_8342128.flac,spoof,A04,LA_0086,-
train,LA_T_5517266.flac,train/LA_T_5517266.flac,spoof,A02,LA_0081,-
train,LA_T_3068473.flac,train/LA_T_3068473.flac,bonafide,-,LA_0082,-
train,LA_T_7974459.flac,train/LA_T_7974459.flac,bonafide,-,LA_0083,-
train,LA_T_1523551.flac,train/LA_T_1523551.flac,spoof,A06,LA_0080,-
train,LA_T_7025810.flac,train/LA_T_7025810.flac,spoof,A02,LA_0096,-
train,LA_T_1979527.flac,train/LA_T_1979527.flac,bonafide,-,LA_0086,-
train,LA_T_5002203.flac,train/LA_T_5002203.flac,spoof,A05,LA_0089,-
train,LA_T_4623283.flac,train/LA_T_4623283.flac,spoof,A05,LA_0080,-
train,LA_T_7146606.flac,train/LA_T_7146606.flac,spoof,A05,LA_0096,-
train,LA_T_4840824.flac,train/LA_T_4840824.flac,spoof,A01,LA_0084,-
train,LA_T_6502816.flac,train/LA_T_6502816.flac,spoof,A03,LA_0092,-
train,LA_T_1071128.flac,train/LA_T_1071128.flac,spoof,A06,LA_0086,-
train,LA_T_3725307.flac,train/LA_T_3725307.flac,bonafide,-,LA_0084,-
train,LA_T_3116625.flac,train/LA_T_3116625.flac,bonafide,-,LA_0090,-
train,LA_T_4991041.flac,train/LA_T_4991041.flac,bonafide,-,LA_0082,-
train,LA_T_6372645.flac,train/LA_T_6372645.flac,spoof,A03,LA_0081,-
train,LA_T_5329371.flac,train/LA_T_5329371.flac,spoof,A01,LA_0095,-
train,LA_T_7911746.flac,train/LA_T_7911746.flac,spoof,A05,LA_0089,-
train,LA_T_6627874.flac,train/LA_T_6627874.flac,spoof,A02,LA_0081,-
train,LA_T_1113976.flac,train/LA_T_1113976.flac,spoof,A04,LA_0079,-
train,LA_T_7065043.flac,train/LA_T_7065043.flac,bonafide,-,LA_0092,-
train,LA_T_3963536.flac,train/LA_T_3963536.flac,bonafide,-,LA_0082,-
train,LA_T_8880327.flac,train/LA_T_8880327.flac,bonafide,-,LA_0088,-
train,LA_T_5205025.flac,train/LA_T_5205025.flac,spoof,A03,LA_0079,-
train,LA_T_7402461.flac,train/LA_T_7402461.flac,bonafide,-,LA_0080,-
train,LA_T_2376874.flac,train/LA_T_2376874.flac,bonafide,-,LA_0083,-
train,LA_T_9010570.flac,train/LA_T_9010570.flac,bonafide,-,LA_0085,-
train,LA_T_1210725.flac,train/LA_T_1210725.flac,spoof,A04,LA_0098,-
train,LA_T_9053209.flac,train/LA_T_9053209.flac,spoof,A04,LA_0098,-
train,LA_T_4873953.flac,train/LA_T_4873953.flac,spoof,A05,LA_0092,-
train,LA_T_3323910.flac,train/LA_T_3323910.flac,spoof,A03,LA_0083,-
train,LA_T_6566914.flac,train/LA_T_6566914.flac,spoof,A05,LA_0097,-
train,LA_T_3747046.flac,train/LA_T_3747046.flac,bonafide,-,LA_0088,-
train,LA_T_1853533.flac,train/LA_T_1853533.flac,bonafide,-,LA_0092,-
train,LA_T_7839314.flac,train/LA_T_7839314.flac,bonafide,-,LA_0084,-
train,LA_T_9173781.flac,train/LA_T_9173781.flac,spoof,A02,LA_0084,-
train,LA_T_9265598.flac,train/LA_T_9265598.flac,bonafide,-,LA_0084,-
train,LA_T_1946682.flac,train/LA_T_1946682.flac,spoof,A06,LA_0092,-
train,LA_T_7801382.flac,train/LA_T_7801382.flac,spoof,A01,LA_0098,-
train,LA_T_3908374.flac,train/LA_T_3908374.flac,spoof,A05,LA_0083,-
train,LA_T_4046944.flac,train/LA_T_4046944.flac,bonafide,-,LA_0094,-
train,LA_T_3965671.flac,train/LA_T_3965671.flac,spoof,A01,LA_0096,-
train,LA_T_4047067.flac,train/LA_T_4047067.flac,spoof,A05,LA_0079,-
train,LA_T_9010182.flac,train/LA_T_9010182.flac,spoof,A06,LA_0081,-
train,LA_T_8481863.flac,train/LA_T_8481863.flac,spoof,A05,LA_0086,-
train,LA_T_4008513.flac,train/LA_T_4008513.flac,spoof,A01,LA_0085,-
train,LA_T_7359075.flac,train/LA_T_7359075.flac,bonafide,-,LA_0084,-
train,LA_T_7929359.flac,train/LA_T_7929359.flac,spoof,A06,LA_0098,-
train,LA_T_6842441.flac,train/LA_T_6842441.flac,spoof,A04,LA_0097,-
train,LA_T_6615690.flac,train/LA_T_6615690.flac,bonafide,-,LA_0094,-
train,LA_T_5112697.flac,train/LA_T_5112697.flac,spoof,A01,LA_0088,-
train,LA_T_1406603.flac,train/LA_T_1406603.flac,bonafide,-,LA_0092,-
train,LA_T_2047236.flac,train/LA_T_2047236.flac,spoof,A02,LA_0097,-
train,LA_T_9119239.flac,train/LA_T_9119239.flac,spoof,A02,LA_0097,-
train,LA_T_8570339.flac,train/LA_T_8570339.flac,spoof,A06,LA_0092,-
train,LA_T_4898635.flac,train/LA_T_4898635.flac,bonafide,-,LA_0087,-
train,LA_T_6636159.flac,train/LA_T_6636159.flac,bonafide,-,LA_0092,-
train,LA_T_1203411.flac,train/LA_T_1203411.flac,spoof,A03,LA_0087,-
train,LA_T_8193150.flac,train/LA_T_8193150.flac,bonafide,-,LA_0082,-
train,LA_T_8082542.flac,train/LA_T_8082542.flac,bonafide,-,LA_0098,-
train,LA_T_2269631.flac,train/LA_T_2269631.flac,spoof,A01,LA_0085,-
train,LA_T_3499323.flac,train/LA_T_3499323.flac,bonafide,-,LA_0087,-
train,LA_T_9477698.flac,train/LA_T_9477698.flac,spoof,A05,LA_0094,-
train,LA_T_5019086.flac,train/LA_T_5019086.flac,spoof,A04,LA_0082,-
train,LA_T_3643851.flac,train/LA_T_3643851.flac,bonafide,-,LA_0084,-
train,LA_T_5398911.flac,train/LA_T_5398911.flac,bonafide,-,LA_0096,-
train,LA_T_3843638.flac,train/LA_T_3843638.flac,bonafide,-,LA_0083,-
train,LA_T_9293135.flac,train/LA_T_9293135.flac,bonafide,-,LA_0091,-
train,LA_T_2207320.flac,train/LA_T_2207320.flac,bonafide,-,LA_0091,-
train,LA_T_2166108.flac,train/LA_T_2166108.flac,spoof,A06,LA_0093,-
